# Number of atoms:       500
# Atom type:             Ar
# Molar Mass (g/mol):    39.948
# Density (g/cm^3):      1.01301
# LJ sigma (Angstrom):   3.4
# LJ epsilon/kB (K):     120
# LJ cutoff (Angstrom):  13.6
# LJ cutoff (sigma):     4
# Temperature (K):       144
# Number MC steps:       5e+06
# Output frequency:      2000
# Num. den. (atoms/Ang): 0.0152656
# Box length (x):        31.9952
# Box length (y):        31.9952
# Box length (z):        31.9952
# Init. spacing (Ang):   3.55502
# reduc. density (rho*): 0.6
# reduc. temp (T*):      1.2
Step:  1999       NAcc:  49         fAcc:  0.024      Maxd:  9.59857    E*/N:  -4.31472   P*:     2.52588    P*cold: 1.80588    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2152.354  P(bar):    1065.051  
Step:  3999       NAcc:  113        fAcc:  0.028      Maxd:  3.19952    E*/N:  -4.29104   P*:     2.14685    P*cold: 1.42685    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2140.542  P(bar):    905.233   
Step:  5999       NAcc:  1286       fAcc:  0.214      Maxd:  0.00320    E*/N:  -4.26047   P*:     2.05378    P*cold: 1.33378    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2125.293  P(bar):    865.986   
Step:  7999       NAcc:  3280       fAcc:  0.410      Maxd:  0.00320    E*/N:  -4.26058   P*:     2.05275    P*cold: 1.33275    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2125.347  P(bar):    865.553   
Step:  9999       NAcc:  5022       fAcc:  0.502      Maxd:  0.29756    E*/N:  -4.15385   P*:     2.30876    P*cold: 1.58876    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2072.105  P(bar):    973.503   
Step:  11999      NAcc:  5992       fAcc:  0.499      Maxd:  0.62391    E*/N:  -3.89868   P*:     2.83572    P*cold: 2.11572    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1944.817  P(bar):    1195.697  
Step:  13999      NAcc:  6997       fAcc:  0.500      Maxd:  0.00320    E*/N:  -3.85691   P*:     2.73317    P*cold: 2.01317    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1923.981  P(bar):    1152.457  
Step:  15999      NAcc:  7992       fAcc:  0.500      Maxd:  0.21437    E*/N:  -3.88957   P*:     2.54240    P*cold: 1.82240    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1940.275  P(bar):    1072.018  
Step:  17999      NAcc:  8988       fAcc:  0.499      Maxd:  0.20157    E*/N:  -3.89695   P*:     2.58229    P*cold: 1.86229    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1943.954  P(bar):    1088.836  
Step:  19999      NAcc:  10017      fAcc:  0.501      Maxd:  0.25276    E*/N:  -4.01446   P*:     2.16732    P*cold: 1.44732    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2002.575  P(bar):    913.863   
Step:  21999      NAcc:  10980      fAcc:  0.499      Maxd:  0.36155    E*/N:  -4.03170   P*:     2.01369    P*cold: 1.29369    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2011.172  P(bar):    849.086   
Step:  23999      NAcc:  11945      fAcc:  0.498      Maxd:  0.32315    E*/N:  -4.05753   P*:     1.82903    P*cold: 1.10903    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2024.059  P(bar):    771.221   
Step:  25999      NAcc:  13026      fAcc:  0.501      Maxd:  0.33595    E*/N:  -4.11250   P*:     1.61838    P*cold: 0.89838    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2051.481  P(bar):    682.398   
Step:  27999      NAcc:  14017      fAcc:  0.501      Maxd:  0.16318    E*/N:  -4.19097   P*:     1.35190    P*cold: 0.63190    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2090.625  P(bar):    570.036   
Step:  29999      NAcc:  14997      fAcc:  0.500      Maxd:  0.50872    E*/N:  -4.24284   P*:     1.11665    P*cold: 0.39665    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2116.497  P(bar):    470.841   
Step:  31999      NAcc:  16002      fAcc:  0.500      Maxd:  0.47673    E*/N:  -4.22153   P*:     1.02520    P*cold: 0.30520    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2105.867  P(bar):    432.283   
Step:  33999      NAcc:  17022      fAcc:  0.501      Maxd:  0.63031    E*/N:  -4.24866   P*:     0.87996    P*cold: 0.15996    Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -2119.402  P(bar):    371.041   
