# Number of atoms:       500
# Atom type:             Ar
# Molar Mass (g/mol):    39.948
# Density (g/cm^3):      0.675339
# LJ sigma (Angstrom):   3.4
# LJ epsilon/kB (K):     120
# LJ cutoff (Angstrom):  13.6
# LJ cutoff (sigma):     4
# Temperature (K):       144
# Number MC steps:       5e+06
# Output frequency:      2000
# Num. den. (atoms/Ang): 0.0101771
# Box length (x):        36.6254
# Box length (y):        36.6254
# Box length (z):        36.6254
# Init. spacing (Ang):   4.06949
# reduc. density (rho*): 0.4
# reduc. temp (T*):      1.2
Step:  1999       NAcc:  58         fAcc:  0.029      Maxd:  10.98762   E*/N:  -3.32366   P*:     -1.10497   P*cold: -1.58497   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1657.973  P(bar):    -465.916  
Step:  3999       NAcc:  173        fAcc:  0.043      Maxd:  3.66254    E*/N:  -3.16686   P*:     -0.82809   P*cold: -1.30809   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1579.756  P(bar):    -349.167  
Step:  5999       NAcc:  1507       fAcc:  0.251      Maxd:  0.00366    E*/N:  -3.02192   P*:     -0.52119   P*cold: -1.00119   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1507.453  P(bar):    -219.764  
Step:  7999       NAcc:  3504       fAcc:  0.438      Maxd:  0.00366    E*/N:  -3.02213   P*:     -0.52214   P*cold: -1.00214   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1507.558  P(bar):    -220.164  
Step:  9999       NAcc:  4987       fAcc:  0.499      Maxd:  0.12086    E*/N:  -2.91009   P*:     -0.11090   P*cold: -0.59090   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1451.670  P(bar):    -46.762   
Step:  11999      NAcc:  6013       fAcc:  0.501      Maxd:  0.17214    E*/N:  -2.83247   P*:     0.20113    P*cold: -0.27887   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1412.951  P(bar):    84.806    
Step:  13999      NAcc:  7029       fAcc:  0.502      Maxd:  0.72885    E*/N:  -2.85588   P*:     0.14847    P*cold: -0.33153   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1424.627  P(bar):    62.602    
Step:  15999      NAcc:  7984       fAcc:  0.499      Maxd:  1.51995    E*/N:  -2.86627   P*:     0.23596    P*cold: -0.24404   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1429.809  P(bar):    99.496    
Step:  17999      NAcc:  8982       fAcc:  0.499      Maxd:  0.53839    E*/N:  -2.89879   P*:     0.12420    P*cold: -0.35580   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1446.035  P(bar):    52.370    
Step:  19999      NAcc:  10045      fAcc:  0.502      Maxd:  0.89732    E*/N:  -2.90276   P*:     0.12027    P*cold: -0.35973   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1448.015  P(bar):    50.711    
Step:  21999      NAcc:  11018      fAcc:  0.501      Maxd:  0.13551    E*/N:  -2.91655   P*:     0.21147    P*cold: -0.26853   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1454.891  P(bar):    89.169    
Step:  23999      NAcc:  12042      fAcc:  0.502      Maxd:  0.49444    E*/N:  -2.89169   P*:     0.24792    P*cold: -0.23208   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1442.490  P(bar):    104.535   
Step:  25999      NAcc:  13029      fAcc:  0.501      Maxd:  0.87535    E*/N:  -2.92868   P*:     0.13315    P*cold: -0.34685   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1460.941  P(bar):    56.145    
Step:  27999      NAcc:  13995      fAcc:  0.500      Maxd:  1.24893    E*/N:  -2.88305   P*:     0.10263    P*cold: -0.37737   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1438.181  P(bar):    43.274    
Step:  29999      NAcc:  14975      fAcc:  0.499      Maxd:  1.06580    E*/N:  -2.91249   P*:     0.08068    P*cold: -0.39932   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1452.865  P(bar):    34.018    
Step:  31999      NAcc:  16015      fAcc:  0.500      Maxd:  1.43205    E*/N:  -2.86504   P*:     0.13217    P*cold: -0.34783   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1429.196  P(bar):    55.731    
Step:  33999      NAcc:  16989      fAcc:  0.500      Maxd:  1.05847    E*/N:  -2.87133   P*:     0.10304    P*cold: -0.37696   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1432.333  P(bar):    43.447    
Step:  35999      NAcc:  18007      fAcc:  0.500      Maxd:  1.36613    E*/N:  -2.88605   P*:     0.15388    P*cold: -0.32612   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1439.675  P(bar):    64.885    
Step:  37999      NAcc:  19007      fAcc:  0.500      Maxd:  0.97057    E*/N:  -2.90074   P*:     0.10594    P*cold: -0.37406   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1447.005  P(bar):    44.670    
Step:  39999      NAcc:  20008      fAcc:  0.500      Maxd:  0.17946    E*/N:  -2.88779   P*:     0.17393    P*cold: -0.30607   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1440.547  P(bar):    73.339    
Step:  41999      NAcc:  21028      fAcc:  0.501      Maxd:  0.97790    E*/N:  -2.90989   P*:     0.13469    P*cold: -0.34531   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1451.568  P(bar):    56.794    
Step:  43999      NAcc:  21987      fAcc:  0.500      Maxd:  1.34415    E*/N:  -2.88994   P*:     0.10301    P*cold: -0.37699   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1441.617  P(bar):    43.433    
Step:  45999      NAcc:  23004      fAcc:  0.500      Maxd:  0.05494    E*/N:  -2.87040   P*:     0.14755    P*cold: -0.33245   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1431.872  P(bar):    62.215    
Step:  47999      NAcc:  24017      fAcc:  0.500      Maxd:  0.34062    E*/N:  -2.88586   P*:     0.18464    P*cold: -0.29536   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1439.583  P(bar):    77.855    
Step:  49999      NAcc:  25037      fAcc:  0.501      Maxd:  1.20498    E*/N:  -2.84509   P*:     0.17810    P*cold: -0.30190   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1419.244  P(bar):    75.098    
Step:  51999      NAcc:  26035      fAcc:  0.501      Maxd:  1.20498    E*/N:  -2.95676   P*:     -0.04319   P*cold: -0.52319   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1474.948  P(bar):    -18.212   
Step:  53999      NAcc:  27033      fAcc:  0.501      Maxd:  1.50530    E*/N:  -2.90556   P*:     0.05505    P*cold: -0.42495   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1449.411  P(bar):    23.212    
Step:  55999      NAcc:  28051      fAcc:  0.501      Maxd:  0.50909    E*/N:  -2.91421   P*:     0.07438    P*cold: -0.40562   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1453.726  P(bar):    31.362    
Step:  57999      NAcc:  29021      fAcc:  0.500      Maxd:  1.06580    E*/N:  -2.91871   P*:     0.07789    P*cold: -0.40211   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1455.968  P(bar):    32.842    
Step:  59999      NAcc:  30043      fAcc:  0.501      Maxd:  0.69222    E*/N:  -2.96051   P*:     0.02307    P*cold: -0.45693   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1476.818  P(bar):    9.729     
Step:  61999      NAcc:  31053      fAcc:  0.501      Maxd:  1.12440    E*/N:  -2.93574   P*:     0.05857    P*cold: -0.42143   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1464.465  P(bar):    24.696    
Step:  63999      NAcc:  31981      fAcc:  0.500      Maxd:  0.00366    E*/N:  -2.96177   P*:     0.01626    P*cold: -0.46374   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1477.451  P(bar):    6.856     
Step:  65999      NAcc:  32995      fAcc:  0.500      Maxd:  0.06226    E*/N:  -2.96901   P*:     0.10249    P*cold: -0.37751   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1481.060  P(bar):    43.217    
Step:  67999      NAcc:  33976      fAcc:  0.500      Maxd:  0.00366    E*/N:  -2.99008   P*:     -0.03626   P*cold: -0.51626   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1491.571  P(bar):    -15.289   
Step:  69999      NAcc:  34986      fAcc:  0.500      Maxd:  0.08424    E*/N:  -2.97368   P*:     0.03623    P*cold: -0.44377   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1483.392  P(bar):    15.275    
Step:  71999      NAcc:  36036      fAcc:  0.501      Maxd:  0.79477    E*/N:  -2.98716   P*:     0.05279    P*cold: -0.42721   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1490.115  P(bar):    22.261    
Step:  73999      NAcc:  36997      fAcc:  0.500      Maxd:  1.62250    E*/N:  -2.91983   P*:     0.27518    P*cold: -0.20482   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1456.528  P(bar):    116.033   
Step:  75999      NAcc:  38033      fAcc:  0.500      Maxd:  0.68489    E*/N:  -2.99449   P*:     0.18736    P*cold: -0.29264   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1493.770  P(bar):    79.000    
Step:  77999      NAcc:  38981      fAcc:  0.500      Maxd:  1.08777    E*/N:  -2.98625   P*:     0.15585    P*cold: -0.32415   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1489.660  P(bar):    65.713    
Step:  79999      NAcc:  39996      fAcc:  0.500      Maxd:  0.84605    E*/N:  -2.97459   P*:     0.17400    P*cold: -0.30600   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1483.847  P(bar):    73.370    
Step:  81999      NAcc:  41016      fAcc:  0.500      Maxd:  1.15370    E*/N:  -2.98517   P*:     0.23834    P*cold: -0.24166   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1489.123  P(bar):    100.498   
Step:  83999      NAcc:  41940      fAcc:  0.499      Maxd:  0.76547    E*/N:  -3.02412   P*:     0.19297    P*cold: -0.28703   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1508.550  P(bar):    81.368    
Step:  85999      NAcc:  42960      fAcc:  0.500      Maxd:  0.58234    E*/N:  -3.01812   P*:     0.19489    P*cold: -0.28511   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1505.559  P(bar):    82.178    
Step:  87999      NAcc:  43962      fAcc:  0.500      Maxd:  0.30399    E*/N:  -3.05606   P*:     0.14905    P*cold: -0.33095   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1524.485  P(bar):    62.846    
Step:  89999      NAcc:  44956      fAcc:  0.500      Maxd:  0.37724    E*/N:  -3.04423   P*:     0.16047    P*cold: -0.31953   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1518.585  P(bar):    67.664    
Step:  91999      NAcc:  46044      fAcc:  0.500      Maxd:  0.63362    E*/N:  -3.01329   P*:     0.13444    P*cold: -0.34556   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1503.149  P(bar):    56.687    
Step:  93999      NAcc:  46980      fAcc:  0.500      Maxd:  1.17568    E*/N:  -3.03950   P*:     0.01649    P*cold: -0.46351   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1516.224  P(bar):    6.954     
Step:  95999      NAcc:  48030      fAcc:  0.500      Maxd:  0.80210    E*/N:  -3.01516   P*:     0.01077    P*cold: -0.46923   Mu*_xs: -0.00000   Cv*/N_xs:  0.00000         E(kJ/mol): -1504.084  P(bar):    4.543     
